Bern_flow,Bern_temperature,BER_ff,BER_qnh,BER_rh,BER_rr,BER_ss,BER_td,BER_tt,brienz_flow,brienz_temperature,interlaken_flow,interlaken_temperature,thun_flow,thun_temperature,hagneck_flow,hagneck_temperature,biel_flow,biel_temperature,THU_ff,THU_qnh,THU_rh,THU_rr,THU_ss,THU_td,THU_tt,INT_ff,INT_qnh,INT_rh,INT_rr,INT_ss,INT_td,INT_tt,BRZ_ff,BRZ_qnh,BRZ_rr,BAN_ff_tow,BAN_rh_tow,BAN_ss,BAN_td_tow,BAN_tt_tow,MSK_ff_tow,MSK_rh_tow,MSK_ss,MSK_td_tow,MSK_tt_tow
67,9.97,3.6,1010,76,0,5,5.1,9.1,40,4.9,40,9.46,61,10.39,75,10.74,137,10.08,3.6,1009.7,79,0,10,6.1,9.6,7.6,1009.4,79,0,10,5.5,8.9,5.4,1009.2,0,2.2,92.9,1,4,5.1,3.2,91.5,3,5.1,6.4
67,10,6.8,1010,78,0,9,6.2,9.8,39,4.94,40,9.47,61,10.4,76,10.83,137,10.08,4.3,1009.7,78,0,10,6.3,9.9,9.4,1009.3,80,0,10,5.7,9,0.4,1009.2,0,5.4,92.5,4,4.2,5.3,3.6,90.7,2,5.3,6.7
67,10.02,5.8,1010,79,0,5,5.9,9.4,39,4.9,40,9.47,61,10.41,74,10.8,137,10.08,4.3,1009.8,79,0,10,6.5,9.9,8.3,1009.3,79,0,10,5.9,9.3,6.1,1009.3,0,5,94,10,4.1,5,4.3,89.8,4,5.3,6.9
67,10.05,5,1010,80,0,2,5.9,9.2,41,4.84,40,9.48,61,10.42,73,10.81,137,10.09,6.1,1009.7,78,0,10,6.3,10,9,1009.3,77,0,10,5.5,9.4,8.3,1009.2,0,4,92.5,10,4.1,5.2,4,88.8,3,5.3,7
67,10.08,4.7,1009.9,82,0,0,6.1,9.1,45,4.85,40,9.48,61,10.43,75,10.82,137,10.09,5.4,1009.7,78,0,10,6.3,9.9,10.4,1009.4,75,0,10,5.4,9.6,3.6,1009.2,0,3.6,81.9,10,3.1,5.9,3.6,88.2,0,5.3,7.1
67,10.11,6.1,1009.9,81,0,7,6.4,9.6,48,4.81,40,9.47,61,10.44,74,10.88,137,10.1,5.8,1009.7,78,0,10,6.4,10.1,7.6,1009.3,75,0,10,5.6,9.8,1.4,1009.4,0,4,84.4,5,3.4,5.8,5.4,87.9,0,5.1,7
67,10.13,5,1009.9,82,0,0,6.6,9.4,49,4.78,40,9.46,61,10.45,75,10.82,137,10.1,5.4,1009.7,78,0,10,6.3,10,9.4,1009.2,74,0,10,5.3,9.6,2.9,1009.4,0,11.5,78.9,0,2.9,6.3,4.7,89.3,0,5,6.6
67,10.16,5.4,1009.9,81,0,0,6.2,9.2,49,4.8,40,9.46,61,10.45,75,10.9,139,10.09,5.4,1009.8,78,0,0,6.2,9.8,10.1,1009.3,75,0,10,5.5,9.7,2.2,1009.3,0,14.4,74.5,0,2.5,6.7,4.7,89.9,0,5.1,6.6
67,10.19,6.1,1009.9,84,0,0,6.5,9.1,48,4.85,40,9.46,61,10.46,73,10.89,137,10.09,4.3,1009.8,80,0,0,6.4,9.7,2.9,1009.4,75,0,10,5.5,9.7,0,1009.4,0,13,81.2,0,3.1,6.1,4,90.2,0,5,6.5
67,10.2,5.4,1009.9,84,0,0,6.5,9,48,4.84,40,9.46,61,10.47,74,10.85,137,10.09,3.2,1009.9,83,0,0,6.7,9.5,5,1009.4,77,0,10,5.7,9.6,2.2,1009.6,0,10.4,86,0,3.4,5.6,5.8,90.8,0,5,6.4
67,10.21,6.5,1009.9,83,0,0,6.1,8.9,47,4.86,40,9.46,61,10.48,74,10.93,136,10.09,3.6,1009.9,83,0,0,6.7,9.5,9,1009.5,80,0,10,5.7,9,3.2,1009.7,0,8.3,88.2,0,3.6,5.4,7.2,91.1,0,4.9,6.2
67,10.22,6.5,1010,84,0,0,6.3,8.9,46,4.86,40,9.45,61,10.49,76,10.91,137,10.08,3.6,1009.9,83,0,0,6.8,9.6,5,1009.7,78,0,7,5.7,9.3,4.3,1009.8,0,8.3,90.2,0,3.8,5.3,8.3,91.6,0,4.7,6
67,10.22,8.6,1010.2,87,0,0,6.4,8.5,43,4.84,40,9.44,61,10.49,74,10.9,137,10.08,4,1009.9,83,0,0,6.8,9.6,3.2,1009.8,82,0,0,5.7,8.6,3.2,1010,0,7.9,92.6,0,4,5.1,7.9,91.9,0,4.7,5.9
67,10.22,10.8,1010.3,88,0,0,6.3,8.2,39,4.89,40,9.43,61,10.49,75,10.94,136,10.08,3.6,1009.9,81,0,0,6.6,9.7,5.8,1009.9,85,0,0,5.7,8.1,2.2,1010.1,0,9.4,93.6,0,4.2,5.1,8.3,92.6,0,4.6,5.7
67,10.22,9,1010.4,89,0,0,6.3,8,37,4.93,40,9.42,61,10.49,75,10.93,137,10.07,3.2,1010.1,83,0,0,6.9,9.6,4.7,1010,85,0,0,5.8,8.1,5.8,1010.2,0,9.4,93.2,0,4.2,5.2,8.6,93.2,0,4.9,5.9
67,10.22,7.9,1010.6,90,0,0,6.2,7.8,35,4.94,40,9.41,61,10.5,75,10.87,137,10.06,2.5,1010.3,83,0,0,6.8,9.5,3.2,1010.1,86,0,0,5.8,8,8.3,1010.2,0,13.3,82.2,0,3.1,5.9,7.9,93.1,0,5.1,6.1
67,10.21,6.1,1010.6,89,0,0,6.1,7.8,34,5,40,9.41,61,10.5,75,10.91,137,10.06,1.8,1010.4,83,0,0,6.7,9.5,2.9,1010.2,86,0,0,5.8,8,5.4,1010.3,0,14.4,81.8,0,3,5.9,7.9,92.7,0,4.9,6
67,10.21,7.2,1010.6,89,0,0,5.9,7.6,34,4.99,40,9.4,61,10.49,74,10.92,137,10.06,2.2,1010.4,83,0,0,6.6,9.3,2.2,1010.3,86,0,0,5.8,8,4.7,1010.5,0,14.4,83.4,0,3.1,5.7,8.6,92.8,0,4.8,5.9
67,10.2,5.8,1010.6,90,0,0,5.9,7.5,34,4.96,40,9.39,61,10.49,74,10.92,136,10.05,1.8,1010.5,86,0,0,6.7,9,2.5,1010.4,86,0,0,5.7,7.8,3.6,1010.5,0,15.5,83,0,3,5.7,7.9,93.5,0,5.1,6.1
67,10.19,4.7,1010.7,91,0,0,5.9,7.3,35,4.98,40,9.38,61,10.49,76,10.93,136,10.05,1.8,1010.5,88,0,0,6.6,8.5,3.6,1010.6,87,0,0,5.7,7.7,4.3,1010.6,0,15.8,83.4,0,2.9,5.5,7.6,93.4,0,5.2,6.2
67,10.18,4,1010.8,91,0,0,5.9,7.3,36,4.94,40,9.37,61,10.49,75,10.89,136,10.05,4,1010.6,89,0,0,6.5,8.2,4,1010.6,88,0,0,5.6,7.5,2.9,1010.7,0,16.2,86.6,0,3.1,5.1,7.6,92.9,0,5.3,6.4
67,10.16,3.2,1010.8,90,0,0,5.7,7.3,37,4.9,41,9.36,61,10.48,76,10.91,136,10.04,1.8,1010.6,87,0,0,6.3,8.4,5.4,1010.7,88,0,0,5.7,7.6,0,1010.7,0,19.8,86.6,0,3.2,5.2,8.3,93,0,5.3,6.3
67,10.15,0.7,1010.8,91,0,0,5.7,7.1,37,4.91,40,9.36,61,10.48,76,10.91,136,10.04,1.4,1010.8,89,0,0,6.4,8.1,4.3,1010.8,86,0,0,5.7,7.9,0,1010.7,0,19.8,81.3,0,2.7,5.6,7.9,93.3,0,5.3,6.3
67,10.14,1.1,1010.9,93,0,0,5.7,6.8,38,4.89,40,9.35,61,10.48,76,10.89,136,10.03,2.2,1010.9,91,0,0,6.2,7.6,4,1010.8,87,0,0,5.6,7.6,0,1010.7,0,21.2,87.5,0,3.5,5.4,7.6,93.3,0,5.2,6.2
67,10.13,1.1,1011,92,0,0,5.7,6.9,39,4.84,41,9.35,61,10.47,76,10.89,136,10.03,1.8,1010.9,93,0,0,6,7.1,5.4,1010.8,87,0,0,5.5,7.5,3.6,1010.8,0,20.9,88.1,0,3.5,5.3,10.1,93.2,0,5.2,6.2
67,10.12,1.1,1011.1,93,0,0,5.7,6.7,43,4.86,41,9.35,61,10.46,75,10.89,135,10.03,3.2,1010.9,95,0,0,5.9,6.7,4.7,1010.8,88,0,0,5.6,7.4,6.1,1010.8,0,19.8,86,0,3.1,5.2,8.6,93.3,0,5.2,6.2
67,10.11,1.1,1011.1,93,0,0,5.8,6.8,44,4.83,41,9.34,61,10.46,75,10.86,133,10.03,3.2,1010.9,94,0,0,6,6.9,4.3,1010.8,90,0,0,5.2,6.8,10.1,1010.8,0,19.4,85.1,0,2.9,5.2,8.3,93.6,0,5.2,6.2
67,10.1,1.8,1011.1,93,0,0,5.6,6.6,42,4.79,41,9.33,61,10.46,76,10.86,132,10.02,1.4,1011,94,0,0,6.1,6.9,3.6,1010.9,90,0,0,5.3,6.8,8.6,1010.9,0,16.6,88.5,0,3.5,5.2,8.3,93.8,0,5.4,6.3
67,10.09,,,,,,,,42,4.8,42,9.33,61,10.45,76,10.88,130,10.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,10.08,1.4,1011.5,93,0,0,5.6,6.7,42,4.78,41,9.32,61,10.45,80,10.85,130,10.02,3.6,1011.1,93,0,0,6.2,7.2,4.3,1011.1,88,0,0,5.8,7.6,5.8,1011.2,0,16.6,88.7,0,3,4.7,10.4,91.2,0,5.2,6.5
67,10.08,1.4,1011.6,92,0,0,5.5,6.7,46,4.75,41,9.31,61,10.44,82,10.84,130,10.01,2.9,1011.1,91,0,0,6.3,7.6,6.5,1011.1,89,0,0,5.6,7.4,5.8,1011.2,0,19.8,92.1,0,3.5,4.7,7.2,87.7,0,4.7,6.6
67,10.07,1.1,1011.6,92,0,0,5.5,6.7,50,4.71,41,9.31,61,10.44,85,10.85,130,10.01,2.2,1011.3,94,0,0,6,7,7.2,1011.1,89,0,0,5.4,7.2,5.8,1011.2,0,19.1,90.4,0,3.9,5.3,5.8,86,0,4.4,6.6
67,10.06,1.4,1011.5,92,0,0,5.6,6.8,52,4.7,41,9.31,61,10.43,86,10.8,131,10.01,2.9,1011.4,93,0,0,6.2,7.2,3.2,1011.2,87,0,0,5.5,7.5,6.8,1011.1,0,15.5,90.6,0,4,5.4,7.2,85.2,0,4.3,6.6
67,10.06,2.5,1011.6,90,0,0,5.4,6.9,53,4.69,41,9.31,61,10.43,87,10.83,130,10.01,0.7,1011.4,93,0,0,5.9,6.9,3.2,1011.3,86,0,0,5.5,7.7,4.7,1011.2,0,18.4,84.4,0,3.7,6.1,7.6,85,0,4.3,6.6
67,10.06,1.8,1011.7,89,0,0,5.4,7,53,4.7,41,9.32,61,10.43,88,10.81,130,10.01,1.1,1011.5,96,0,0,5.7,6.4,2.9,1011.4,89,0,0,5.4,7.1,5,1011.2,0,17.3,88,0,4.1,5.9,7.6,84.9,0,4.1,6.5
67,10.06,1.4,1011.8,93,0,0,5.6,6.6,54,4.66,41,9.32,61,10.42,89,10.8,129,10.01,1.4,1011.5,96,0,0,5.8,6.4,2.5,1011.4,90,0,0,5.5,7,4.7,1011.3,0,16.2,88.9,0,4,5.7,7.2,85.3,0,4.2,6.5
67,10.05,0.7,1011.8,93,0,0,5.6,6.6,56,4.63,41,9.31,61,10.42,91,10.78,129,10,0.7,1011.6,96,0,0,5.7,6.4,4.3,1011.4,90,0,0,5.5,7.1,4.7,1011.3,0,16.9,82.5,0,3.4,6.2,8.6,86.1,0,4.3,6.5
67,10.05,2.2,1011.8,93,0,0,5.5,6.5,56,4.64,41,9.32,61,10.42,95,10.81,128,10,2.5,1011.7,95,0,0,6,6.8,4,1011.4,89,0,0,5.5,7.2,2.9,1011.3,0,18.7,90.9,0,4,5.4,6.5,86.7,0,4.3,6.4
67,10.05,2.5,1011.8,90,0,0,5.3,6.8,56,4.63,41,9.32,61,10.42,97,10.79,128,10,2.5,1011.6,95,0,0,6,6.8,5.8,1011.4,89,0,0,5.6,7.3,1.1,1011.4,0,19.1,92.2,0,4.2,5.4,5,86.9,0,4.3,6.3
67,10.05,3.2,1011.8,90,0,0,5.2,6.7,56,4.6,41,9.33,61,10.41,100,10.74,127,10,3.6,1011.6,94,0,0,6,6.9,2.9,1011.4,90,0,0,5.6,7.1,0,1011.3,0,18.4,91.9,0,4.2,5.4,5.4,87.8,0,4.3,6.2
67,10.05,0.7,1011.7,92,0,0,5.3,6.5,55,4.64,41,9.33,61,10.41,102,10.76,127,10,4.3,1011.6,94,0,0,5.9,6.8,4.7,1011.3,91,0,0,5.5,6.9,0,1011.2,0,20.5,82.3,0,3.2,6,7.2,88.6,0,4.5,6.2
67,10.05,0.4,1011.8,93,0,0,5.4,6.4,56,4.61,41,9.33,61,10.41,106,10.75,127,10,2.5,1011.7,94,0,0,6,6.9,2.9,1011.3,90,0,0,5.5,7,0,1011.2,0,23,82.5,0,3.2,5.9,8.3,89,0,4.5,6.2
67,10.05,1.4,1011.8,94,0,0,5.6,6.5,56,4.62,41,9.34,61,10.4,108,10.73,127,9.99,2.2,1011.7,95,0,0,5.7,6.4,3.6,1011.3,91,0,0,5.6,6.9,0,1011.1,0,25.6,83.8,0,3.4,5.9,7.9,89.8,0,4.8,6.3
67,10.05,0.7,1011.8,95,0,0,5.5,6.2,54,4.62,41,9.34,61,10.4,111,10.73,127,9.99,2.2,1011.9,96,0,0,5.7,6.3,4.3,1011.3,92,0,0,5.5,6.8,0,1011.2,0,25.9,84,0,3.4,5.9,7.6,89.9,0,4.7,6.2
67,10.05,0,1011.9,94,0,0,5.5,6.4,52,4.64,41,9.33,61,10.4,112,10.72,127,9.99,2.9,1011.9,95,0,0,5.8,6.5,7.2,1011.4,91,0,0,5.6,6.9,0,1011.1,0,25.2,81.5,0,3.2,6.1,7.2,90.3,0,4.7,6.2
67,10.05,0,1012,95,0,0,5.5,6.2,49,4.65,41,9.33,61,10.4,115,10.67,127,9.98,1.8,1011.9,95,0,0,5.7,6.4,6.8,1011.5,90,0,0,5.6,7.1,0,1011.2,0,25.6,83.5,0,3.3,5.9,5.8,90.7,0,4.8,6.2
67,10.04,0,1011.8,95,0,0,5.3,6,47,4.74,41,9.33,61,10.39,114,10.7,127,9.98,1.4,1012,96,0,0,5.7,6.3,5.8,1011.6,90,0,0,5.6,7.2,2.2,1011.3,0,24.8,83.9,0,3.3,5.8,5.4,91,0,4.7,6.1
67,10.04,1.4,1011.9,98,0,0,5,5.3,44,4.76,41,9.32,61,10.39,116,10.67,127,9.98,1.8,1012,96,0,0,5.5,6.1,4,1011.6,91,0,0,5.5,6.9,1.4,1011.5,0,24.5,86.8,0,3.6,5.6,8.3,91.5,0,4.8,6.1
67,10.04,1.1,1012,95,0,0,5.2,6,42,4.77,42,9.32,61,10.39,116,10.63,126,9.98,2.2,1011.9,97,0,0,5.4,5.8,3.6,1011.7,91,0,0,5.5,6.9,1.1,1011.6,0,24.5,85.6,0,3.5,5.7,7.9,92,0,4.9,6.1
67,10.04,0.7,1012,95,0,0,5.3,6,39,4.81,42,9.3,61,10.38,114,10.68,126,9.98,2.9,1012,97,0,0,5.6,6,2.2,1011.7,91,0,0,5.5,6.8,1.4,1011.6,0,22.7,86.5,0,3.5,5.6,8.6,92.3,0,4.9,6.1
67,10.04,0.7,1012.1,93,0,0,5.4,6.4,37,4.85,42,9.29,61,10.38,109,10.68,126,9.98,0.7,1012,97,0,0,5.5,5.9,6.1,1011.7,91,0,0,5.5,6.8,1.4,1011.7,0,21.6,86.4,0,3.5,5.6,10.8,92.9,0,5,6.1
67,10.03,1.8,1012.1,95,0,0,5.3,6.1,35,4.84,42,9.29,61,10.38,107,10.61,126,9.97,1.4,1012,97,0,0,5.5,5.9,7.2,1011.7,91,0,0,5.6,6.9,1.8,1011.9,0,23.4,89,0,3.7,5.4,11.2,93.1,0,5.2,6.2
67,10.03,4,1012,95,0,0,5.3,6.1,33,4.9,42,9.29,61,10.37,103,10.72,127,9.97,2.5,1012.1,97,0,0,5.8,6.3,7.9,1011.7,90,0,0,5.7,7.3,3.2,1011.9,0,24.5,88.8,0,3.7,5.4,10.4,93.2,0,5.2,6.2
67,10.02,2.2,1012,96,0,0,5.3,5.9,30,4.92,42,9.29,61,10.37,100,10.69,127,9.97,0.7,1012.1,96,0,0,5.6,6.1,9,1011.7,90,0,0,5.7,7.3,4,1011.9,0,30.2,84.4,0,3.5,5.9,9,93.4,0,5.2,6.2
67,10.02,2.2,1012.1,96,0,0,5.2,5.7,28,4.97,42,9.28,61,10.37,97,10.69,127,9.97,1.1,1012.1,97,0,0,5.4,5.8,7.9,1011.7,90,0,0,5.7,7.2,4,1012,0,30.6,87.8,0,3.6,5.5,9,93.6,0,5.1,6.1
67,10.01,1.4,1012,97,0,0,5,5.5,27,5.07,42,9.28,61,10.36,93,10.7,127,9.96,2.5,1012.2,98,0,0,5.1,5.4,3.6,1011.8,92,0,0,5.6,6.9,5.8,1012,0,23.8,93.5,0,4,5,9.4,93.8,0,5.1,6
67,10,1.1,1012.1,97,0,0,5.2,5.7,25,5.2,42,9.28,61,10.36,89,10.7,127,9.97,3.6,1012.2,98,0,0,5.2,5.4,5.4,1012,95,0,0,5.6,6.4,5.8,1012,0.1,27,91.8,0,4,5.2,12.2,94,0,5.2,6.1
67,10,1.8,1012.2,97,0,0,5.2,5.7,24,5.3,42,9.28,61,10.36,88,10.67,127,9.96,1.4,1012.3,98,0,0,5.6,5.8,5,1012.1,94,0,0,5.8,6.6,6.1,1012.1,0.1,25.2,89.5,0,3.8,5.4,13.3,94.6,0,5.5,6.3
67,9.99,1.1,1012.2,98,0,0,5,5.2,23,5.38,42,9.28,61,10.36,86,10.69,127,9.96,2.2,1012.2,98,0,0,5.4,5.8,3.2,1012.1,93,0,0,5.8,6.9,6.5,1012.1,0.2,22.7,91.8,0,3.9,5.1,13.3,94.9,0,5.5,6.3
67,9.98,0.7,1012.2,98,0,0,5,5.3,22,5.44,42,9.28,61,10.36,84,10.69,127,9.96,2.5,1012.3,98,0,0,5.5,5.8,1.1,1012.1,94,0,0,5.9,6.8,4.7,1012.2,0,23.4,90.5,0,3.8,5.2,14.8,94.7,0,5.6,6.4
67,9.97,1.1,1012.2,99,0,0,5.1,5.3,21,5.45,42,9.28,61,10.36,83,10.68,127,9.96,2.5,1012.3,97,0,0,5.7,6.1,2.5,1012.1,94,0,0,5.9,6.8,7.2,1012.2,0,25.9,83.1,0,3.5,6.1,7.6,93.6,0,5.3,6.3
67,9.96,1.8,1012.1,100,0,0,4.8,4.8,20,5.46,43,9.29,61,10.35,80,10.7,127,9.96,1.1,1012.3,97,0,0,5,5.4,3.6,1012.1,94,0,0,5.9,6.9,7.2,1012.4,0,29.2,78,0,2.9,6.5,8.3,93.8,0,5.2,6.1
67,9.95,1.1,1012.1,99,0,0,4.9,5,18,5.46,43,9.29,61,10.35,80,10.7,127,9.96,2.2,1012.2,99,0,0,4.8,5,3.2,1012.1,94,0,0,5.9,6.9,5.4,1012.2,0,27.7,78.6,0,2.9,6.3,7.2,94.2,0,5.1,6
67,9.94,1.4,1012.1,99,0,0,4.8,5,17,5.47,43,9.27,61,10.35,77,10.68,127,9.96,3.2,1012.2,99,0,0,4.8,4.9,3.2,1012.1,94,0,0,5.9,6.8,7.2,1012.1,0,24.5,77.5,0,2.8,6.4,8.6,94.4,0,5.3,6.1
67,9.93,2.5,1012.1,99,0,0,4.4,4.6,15,5.48,43,9.26,61,10.34,75,10.69,128,9.95,1.4,1012.2,99,0,0,4.9,5,1.4,1012,95,0,0,6,6.8,4.7,1012.1,0.1,24.1,76.3,0,2.5,6.4,8.3,94.2,0,5.3,6.2
67,9.92,1.4,1012.1,99,0,0,4.1,4.2,15,5.49,43,9.24,61,10.34,75,10.68,128,9.95,2.2,1012.1,99,0,0,4.7,4.9,2.9,1012,95,0,0,6,6.8,4.3,1012,0,22.3,75.9,0,2.5,6.4,8.6,93.9,0,5.3,6.2
67,9.9,0.4,1012,100,0,0,3.5,3.5,16,5.5,43,9.23,61,10.34,74,10.65,128,9.95,1.8,1012.1,99,0,0,4.5,4.6,4,1011.8,94,0,0,6.2,7.1,6.5,1011.9,0,28.1,81.8,0,3.1,6,9,93.1,0,5.5,6.5
67,9.89,1.1,1012,99,0,0,3.5,3.6,17,5.5,43,9.24,61,10.34,74,10.68,127,9.94,1.1,1012,99,0,0,3.6,3.7,2.5,1011.8,94,0,0,6.2,7.1,6.5,1011.7,0,26.3,75.9,0,2.5,6.4,6.1,92.2,0,5.3,6.5
67,9.88,1.4,1012,99,0,0,3,3.1,17,5.47,42,9.25,61,10.33,76,10.67,127,9.95,0.4,1012,99,0,0,4.2,4.3,5,1011.8,95,0,0,6,6.8,5,1011.6,0,26.3,77.6,0,2.6,6.2,5,92.3,0,5.2,6.4
67,9.87,2.2,1012,99,0,0,3.3,3.5,16,5.47,42,9.26,61,10.33,75,10.66,127,9.93,1.4,1012,99,0,0,3,3.1,6.8,1011.8,95,0,0,5.8,6.5,4,1011.4,0,27.4,75.1,0,2.2,6.3,3.6,92.6,0,5.2,6.3
67,9.86,2.9,1012,97,0,0,4.3,4.7,16,5.49,42,9.26,,,75,10.67,128,9.94,1.8,1011.9,99,0,0,2.9,3,5.4,1011.6,95,0,0,5.9,6.6,6.5,1011.2,0,25.9,74.6,0,2,6.2,3.2,92.8,0,5.1,6.2
67,9.85,1.8,1011.9,98,0,0,4.7,5,15,5.51,42,9.26,61,10.32,75,10.67,127,9.93,1.4,1011.9,99,0,0,2.6,2.7,5,1011.6,96,0,0,5.4,6,2.9,1011.2,0,26.3,79.7,0,2.6,5.8,2.5,93.1,0,5.1,6.1
67,9.84,1.1,1011.8,100,0,0,3.9,4,15,5.54,42,9.26,61,10.31,75,10.68,128,9.92,2.5,1011.9,99,0,0,2.5,2.6,4.7,1011.6,97,0,0,5.4,5.9,2.2,1011.4,0,26.3,76.1,0,2.3,6.2,2.9,93.5,0,4.9,5.9
67,9.83,1.8,1011.7,99,0,0,3.5,3.7,14,5.6,42,9.26,61,10.31,75,10.68,128,9.93,2.5,1011.9,99,0,0,2.6,2.7,4.3,1011.5,97,0,0,5.2,5.7,0,1011.3,0,23.8,76.4,0,2.4,6.2,2.5,93.9,0,4.9,5.8
67,9.82,1.1,1011.7,99,0,0,3.9,4,14,5.65,42,9.26,61,10.31,75,10.68,128,9.92,2.2,1011.7,99,0,0,2.1,2.2,6.1,1011.5,97,0,0,5.1,5.5,1.4,1011.3,0,25.6,74.6,0,2.3,6.5,0.7,94.4,0,4.9,5.7
67,9.8,0.4,1011.7,100,0,0,3.9,4,14,5.69,42,9.26,,,76,10.68,127,9.92,2.9,1011.6,99,0,0,2.6,2.7,5.8,1011.4,97,0,0,4.9,5.3,1.8,1011.3,0,24.1,75.4,0,2.4,6.4,2.9,94.7,0,4.7,5.5
67,9.79,1.1,1011.7,100,0,0,3.4,3.4,14,5.68,42,9.26,61,10.3,75,10.69,128,9.91,2.2,1011.6,99,0,0,2.4,2.5,5.8,1011.3,98,0,0,4.3,4.7,1.1,1011.2,0,24.5,79.2,0,2.7,6,2.5,95.1,0,4.8,5.5
67,9.78,1.8,1011.8,98,0,0,3.7,3.9,13,5.66,42,9.26,,,75,10.68,128,9.92,3.6,1011.6,99,0,0,1.9,2,5.4,1011.2,98,0,0,4.4,4.7,0,1011.1,0,25.6,80.7,0,2.7,5.8,3.2,95.5,0,4.9,5.6
67,9.77,2.5,1011.8,99,0,0,3.8,4,13,5.66,42,9.25,61,10.29,74,10.68,128,9.91,5,1011.7,99,0,0,0.9,1,6.5,1011.2,97,0,0,4.2,4.6,0,1011.1,0,25.9,77.5,0,2.7,6.3,2.5,95.6,0,4.8,5.4
67,9.77,0.7,1011.8,98,0,0,3.7,4,13,5.66,42,9.25,61,10.28,75,10.68,128,9.92,2.2,1011.6,99,0,0,1.4,1.5,7.9,1011.3,97,0,0,4.3,4.7,0,1011.2,0,25.9,80.2,0,3.2,6.4,0.4,95.9,0,4.8,5.4
67,9.76,0,1011.9,98,0,0,4.1,4.4,15,5.67,42,9.25,61,10.28,74,10.68,128,9.93,3.2,1011.7,99,0,0,2.1,2.2,8.3,1011.3,98,0,0,4.8,5.1,0,1011.2,0,23,82.9,0,2.9,5.6,0.4,96,0,4.8,5.4
67,9.75,1.4,1011.8,99,0,0,3.9,4.1,16,5.66,42,9.24,61,10.27,73,10.68,127,9.93,2.2,1011.7,99,0,0,2,2.1,9.7,1011.3,96,0,0,5,5.5,0,1011.2,0,22.7,84.5,0,3,5.4,1.8,96.2,0,4.8,5.4
67,9.73,1.1,1011.8,99,0,0,3.9,4.1,17,5.63,42,9.23,61,10.26,70,10.68,128,9.93,3.6,1011.7,99,0,0,2.3,2.4,5,1011.3,95,0,0,4.7,5.4,0,1011.2,0,23,78.3,0,2.6,6.1,2.5,96.3,0,4.9,5.4
67,9.72,1.1,1011.6,99,0,0,3.9,4.1,17,5.61,42,9.23,61,10.26,71,10.68,128,9.93,1.4,1011.6,99,0,0,1.6,1.7,7.2,1011.3,95,0,0,5,5.7,0.4,1011.3,0,24.8,83.2,0,3,5.6,1.1,96.4,0,4.8,5.3
67,9.71,2.9,1011.6,100,0,0,3.3,3.4,17,5.62,42,9.23,61,10.25,71,10.68,127,9.93,1.1,1011.6,99,0,0,1.6,1.7,4.7,1011.4,94,0,0,4.2,5,4,1011.4,0,23,83.2,0,3.4,6,0.7,96.6,0,4.6,5.1
67,9.71,2.2,1011.5,98,0,0,3.3,3.6,16,5.62,42,9.23,61,10.25,69,10.67,127,9.93,2.2,1011.5,99,0,0,1.4,1.5,2.9,1011.3,97,0,0,4.2,4.7,4,1011.5,0,25.6,83,0,3.6,6.3,2.9,96.7,0,4.6,5.1
67,9.7,2.2,1011.5,98,0,0,3.8,4.1,17,5.65,42,9.23,61,10.24,72,10.67,127,9.93,2.5,1011.5,99,0,0,1,1.1,2.2,1011.2,97,0,0,4.1,4.5,4,1011.4,0,25.2,83.5,0,3.5,6.1,4.3,96.9,0,4.7,5.2
67,9.7,2.2,1011.5,99,0,0,3.8,3.9,18,5.64,42,9.23,61,10.24,71,10.67,127,9.93,1.1,1011.4,99,0,0,1.3,1.4,2.9,1011.1,97,0,0,3.8,4.2,5,1011.3,0,23.4,82.1,0,2.9,5.7,4.7,97,0,4.8,5.2
67,9.69,0.7,1011.4,99,0,0,3.9,4,19,5.62,42,9.23,61,10.23,73,10.67,127,9.94,1.1,1011.3,99,0,0,1.1,1.2,3.6,1011.2,98,0,0,3.8,4.1,4.7,1011.2,0,22.7,82.2,0,3.3,6.1,5,97.1,0,4.7,5.1
67,9.68,0.7,1011.2,99,0,0,3.9,4,19,5.57,42,9.23,61,10.23,74,10.68,127,9.94,2.2,1011.3,99,0,0,0.9,1,1.8,1011.3,99,0,0,3.6,3.8,5.8,1011.3,0,22,77.4,0,2.7,6.4,4.3,97.2,0,4.6,5
67,9.67,0.4,1011.2,100,0,0,3.7,3.7,19,5.52,42,9.23,61,10.23,75,10.68,127,9.94,1.4,1011.3,99,0,0,0.8,0.9,4,1011.3,99,0,0,2.9,3.1,4,1011.3,0,21.2,77.3,0,2.5,6.2,4.3,97.4,0,4.8,5.2
67,9.66,0,1011.1,99,0,0,3.8,3.9,19,5.5,41,9.23,61,10.22,77,10.67,127,9.94,2.9,1011.2,99,0,0,0.8,0.9,5.4,1011.3,99,0,0,4.1,4.2,5,1011.3,0,19.8,75.1,0,2.3,6.4,4,97.5,0,4.9,5.3
67,9.66,1.8,1011.2,98,0,0,3.8,4.1,19,5.49,42,9.23,,,78,10.68,127,9.94,2.9,1011.2,99,0,0,0.9,1,5,1011.3,99,0,0,4.1,4.3,5,1011.3,0,20.2,78.3,0,2.4,5.9,5,97.6,0,5,5.3
